1395134509,43.7713356,-79.5111749
1563046438,43.7739438,-79.5045563
1578945925,43.7708116,-79.4927222
1578945928,43.771872,-79.4931752
1578945929,43.7721127,-79.4931456
1578945932,43.7732948,-79.4935806
1700087085,43.7729529,-79.5020149
1700087088,43.7737583,-79.5023649
1756709918,43.7669587,-79.4897927
1756726816,43.7661073,-79.49351
1811961662,43.7658802,-79.5017244
1811961663,43.7659414,-79.5023329
1811961667,43.7659864,-79.5021214
1811961668,43.7660779,-79.5015925
1811961670,43.7663147,-79.5024913
1811961672,43.7663586,-79.5022889
1811961673,43.766388,-79.4949426
1811961674,43.7664201,-79.4963557
1811961675,43.7664517,-79.5012126
1811961677,43.7664727,-79.5014589
1811961679,43.7666762,-79.4951546
1811961680,43.7670492,-79.4954279
1811961897,43.7670471,-79.4898122
1812112135,43.7648646,-79.5055409
1812112157,43.7649922,-79.5054199
1812112160,43.7650331,-79.5047398
1812112165,43.7650518,-79.5048882
1812112169,43.765073,-79.5046515
1812112171,43.7650827,-79.5049832
1812112195,43.7657291,-79.505106
1812112200,43.766443,-79.5003142
1812112201,43.7664545,-79.4943473
1812112202,43.7665091,-79.4942388
1812112205,43.7667144,-79.5046654
1812112208,43.766834,-79.5041622
1812112209,43.7668665,-79.5015322
1812112211,43.7669344,-79.5017624
1812112212,43.7669529,-79.5036558
1812112213,43.7670721,-79.5030951
1812112216,43.7671888,-79.5025366
1812112218,43.7672253,-79.496605
1812112219,43.7673106,-79.5019712
1812112220,43.7673832,-79.5038394
1812112223,43.7674904,-79.5032885
1812112225,43.76761,-79.5027222
1812112227,43.7676622,-79.5045071
1812112231,43.7677812,-79.4966612
1812112239,43.767886,-79.496808
1812112240,43.7679069,-79.4962079
1812112244,43.7679808,-79.496083
1812112267,43.768063,-79.4960744
1812112273,43.7680792,-79.4966038
1812112276,43.7681121,-79.5023586
1812112279,43.768099,-79.4965042
1812112287,43.7681245,-79.4966186
1812112293,43.7681465,-79.4965197
1812112305,43.7681899,-79.4959705
