osmid,lat,lng,names
7281264471,44.2273689,-76.4982841,
7281264472,44.2273617,-76.4981234,
7281264474,44.2272865,-76.4971197,
7281264475,44.2277135,-76.497087,
7281264477,44.2266503,-76.4963097,
7281264478,44.2270321,-76.4961659,
7281264479,44.2270293,-76.4956676,
7281264480,44.2270423,-76.4966065,
7281264482,44.2270034,-76.4963061,
7281272389,44.2261217,-76.4984298,
7281272395,44.2258912,-76.4974155,
7281272398,44.22596,-76.4971641,
7281272399,44.2259584,-76.4966647,
7281272401,44.2261071,-76.4965192,
7281272402,44.2257557,-76.4963774,
7281272403,44.2257568,-76.4965822,
7281272406,44.2262773,-76.4947036,
7281272425,44.2241648,-76.4956913,
7281272427,44.2235381,-76.495514,
7281272429,44.2237519,-76.4957511,
7281272431,44.2234244,-76.4950132,
7281272432,44.2232467,-76.4982693,
7281272433,44.2234945,-76.4967501,
7281272435,44.2232536,-76.4982058,
7281272440,44.2239514,-76.4967984,
7281272442,44.2239145,-76.4967887,
7281272443,44.2231229,-76.4966086,
7281272446,44.2229053,-76.4963845,
7281272449,44.2232783,-76.4965039,
7281308494,44.2270743,-76.4963011,
7281308498,44.2270407,-76.4963576,
7281308500,44.2274435,-76.4962938,
7281308501,44.22753,-76.4964103,
7281308503,44.2277525,-76.4962205,
7281308504,44.2277541,-76.4964068,
7281308505,44.2277509,-76.4960262,
7281308508,44.2267854,-76.4963088,
7281308509,44.2270429,-76.496744,
7281308510,44.2271047,-76.4971676,
7281308512,44.2272587,-76.4977886,
7281308513,44.2273042,-76.4975402,
7281308514,44.2272945,-76.4975931,
7281308515,44.2270538,-76.4975223,
7281308518,44.2269221,-76.4976699,
7281308521,44.2271011,-76.4966057,
7281308522,44.2270992,-76.4963003,
7281308523,44.2272497,-76.4956654,
7281308525,44.2270292,-76.4957838,
7281308526,44.227029,-76.4957652,
7281308527,44.2268601,-76.4957664,
7281308528,44.2268601,-76.4956693,
7281308530,44.2266486,-76.4957885,
7281308532,44.2263245,-76.4957912,
7281308534,44.2265191,-76.4957385,
7281308536,44.2253311,-76.4956848,
7281308538,44.2250679,-76.4959746,
7281308539,44.2250361,-76.4961424,
7281308541,44.2251252,-76.4959745,
7283492045,44.2244109,-76.4955205,
7283492046,44.2244335,-76.4952217,
7283492047,44.2244399,-76.4951282,
7283492049,44.2246506,-76.4950515,
7283492051,44.2245162,-76.4947258,
7283492052,44.2244426,-76.4945743,
7283492055,44.2245855,-76.4939248,
7283492057,44.2245047,-76.4937009,
7283492062,44.2245657,-76.4937285,
7283492067,44.2250135,-76.4922918,
7283492068,44.2248142,-76.4918454,
7283492069,44.225022,-76.4921957,
7283492070,44.2245196,-76.4944018,
7283492071,44.2247072,-76.4944376,
7283492072,44.2245245,-76.4948252,
7283492074,44.2246647,-76.4948789,
7283492075,44.225431,-76.4949208,
7283492076,44.2254352,-76.4949399,
7317211989,44.22362,-76.4923943,
7317211998,44.2234867,-76.4923668,
7317212001,44.2237894,-76.4920257,
7317212016,44.2239369,-76.4918142,
7317212017,44.2239072,-76.4920135,
7317212019,44.2237511,-76.49208,
7317212020,44.2239276,-76.4918743,
7317212021,44.2239771,-76.4920336,
7317212023,44.2239513,-76.4949528,
7317212041,44.2243753,-76.4942291,
7317212047,44.2243349,-76.4945198,
7317218678,44.2281429,-76.490359,
7317218679,44.2278684,-76.4901899,
7317218680,44.2280146,-76.489604,
7317218681,44.2284731,-76.4898156,
7317218682,44.2280074,-76.4907641,
7317218691,44.2283213,-76.4899856,
7317218692,44.2281525,-76.4908433,
7317218695,44.2286173,-76.4897665,
7317218696,44.2281514,-76.4907753,
7317219673,44.2274951,-76.4904335,
7317219674,44.2275603,-76.49001,
7317219678,44.2274964,-76.4904616,
7317219680,44.225992,-76.4895855,
7317219683,44.2234967,-76.490469,
7317232885,44.2235886,-76.4904806,
7317232888,44.223509,-76.4916298,
7317232894,44.2246786,-76.4919679,
7317232911,44.2246604,-76.4921203,
7317232919,44.2227451,-76.491564,
7317232928,44.2234087,-76.491593,
7317232937,44.2241619,-76.49141,
7317232939,44.2238866,-76.4913293,
7317232940,44.2238744,-76.4913906,
7317232941,44.2238706,-76.4913246,
7317232943,44.223877,-76.4913774,
7317232944,44.223501,-76.4909843,
7317232945,44.2236523,-76.4910273,
7317232948,44.22355,-76.490997,
7317232951,44.2238101,-76.4909556,
7317232955,44.2244119,-76.4910401,
7317232960,44.2257508,-76.4954986,
7317232964,44.2254842,-76.4952957,
7317232969,44.2260452,-76.4954949,
7317232970,44.2260444,-76.4952845,
7364594797,44.222866,-76.4995437,
7364594799,44.2230537,-76.4997865,
7364594835,44.224677,-76.499548,
7364594837,44.2246778,-76.4999161,
7364594839,44.224738,-76.500337,
7364594840,44.2245999,-76.5002931,
7364594841,44.2247234,-76.5004665,
7364594842,44.2245718,-76.5004292,
7364594934,44.2245902,-76.4992934,
7364594935,44.2243915,-76.4991789,
7364594936,44.2245546,-76.4992665,
7364594943,44.2248666,-76.4980943,
7364594945,44.2249613,-76.4981095,
7364594946,44.2248796,-76.4980321,
7364594948,44.224782,-76.4980644,
7364594950,44.2247851,-76.4974458,
7364594954,44.2239134,-76.4982329,
7364594955,44.2238721,-76.4982252,
7364594957,44.2239895,-76.4964601,
7364594963,44.2240082,-76.4954732,
7364594966,44.2239589,-76.4992452,
7364594970,44.2238016,-76.4989628,
7364594971,44.2241097,-76.4986913,
7364594975,44.2241805,-76.4984197,
7364594977,44.223958,-76.4973541,
7364594982,44.2244037,-76.4970524,
7364595016,44.2245054,-76.4964611,
7364595019,44.2245038,-76.4961876,
7364595020,44.2245065,-76.4963286,
7364595021,44.2244958,-76.4963294,
7364595022,44.2244965,-76.4964449,
7364595026,44.2244866,-76.4960143,
7364595027,44.2244682,-76.4962785,
7364595033,44.2240564,-76.4963984,
7364595034,44.2243406,-76.4966649,
7364595035,44.2240345,-76.4966044,
