osmid,lat,lng,names
9842307709,42.3053352,-83.0615521,
9842307710,42.3045152,-83.0615859,
9842307711,42.3046773,-83.0611261,
9842307712,42.3040107,-83.0662689,
9842307713,42.3038697,-83.0661746,
9842307714,42.3039856,-83.0662797,
9842307920,42.3040072,-83.0654953,
9842307921,42.3058472,-83.0611118,
9842307925,42.3064103,-83.0601253,
9842307926,42.3061602,-83.0599671,
9842307927,42.3070855,-83.056698,
9842307931,42.3070723,-83.0571921,
9842328719,42.302805,-83.0656283,
9842328739,42.300462,-83.0615412,
9842328740,42.3003385,-83.0614414,
9988659146,42.3042028,-83.0655831,
9988659148,42.3043439,-83.0651285,
9988659150,42.3043634,-83.0650657,
9988659151,42.3041579,-83.0644105,
10036990167,42.3084285,-83.0696704,
10036990168,42.3083988,-83.0697539,
10037007860,42.3077462,-83.0711328,
10037007861,42.3074983,-83.0710266,
10037007886,42.3078063,-83.0710608,
10037007926,42.3041335,-83.0658099,
10037007927,42.3043316,-83.0656489,
10037007942,42.3071588,-83.0564671,
10037007943,42.3071233,-83.0565792,
10037007958,42.3055141,-83.061642,
10037007963,42.3056828,-83.0608908,
10037007964,42.3058034,-83.0609664,
10037007965,42.3057527,-83.0611463,
10037007966,42.3073065,-83.0562084,
10037007967,42.3071579,-83.0561039,
10037007991,42.3072533,-83.056171,
10037007995,42.3073378,-83.0560984,
10037008003,42.3049597,-83.0633965,
10037008004,42.3048796,-83.0634331,
10101283013,42.3095974,-83.0656795,
10101283014,42.3097065,-83.0657489,
10101283015,42.3099206,-83.0658851,
10101283621,42.3095382,-83.0641096,
10101283624,42.3094108,-83.0644665,
10700612224,42.3081309,-83.0718872,
10700612226,42.3075226,-83.0718544,
10700612227,42.3076132,-83.0715781,
10700612228,42.3077098,-83.0718619,
10700612229,42.3075526,-83.0717628,
10700612230,42.3096195,-83.0698608,
10700612233,42.3097377,-83.0692954,
10700612234,42.3093805,-83.0684441,
10700612290,42.3029679,-83.0723298,
10700612293,42.3031106,-83.0727475,
10700612295,42.3034062,-83.0722938,
10700612296,42.3030319,-83.0725167,
10700612297,42.3028184,-83.071882,
10700612298,42.3035867,-83.0721877,
10700618705,42.2988509,-83.0716861,
10700618709,42.2979264,-83.0711786,
10700618711,42.2987707,-83.0714863,
10700618716,42.3097085,-83.0693738,
10700618739,42.3074582,-83.0713932,
10732752862,42.2999755,-83.065706,
10732752863,42.299491,-83.0654053,
10732752864,42.3000659,-83.0655383,
10732752865,42.2996279,-83.0652571,
10732752866,42.3001334,-83.0654131,
10732752867,42.2997594,-83.0651806,
10732780507,42.2999038,-83.0659141,
10732780509,42.3002034,-83.0651955,
10732780511,42.300117,-83.0647716,
10732794724,42.3024492,-83.0654604,
10732794725,42.3020479,-83.0645557,
10732794728,42.3020077,-83.0644833,
10732794732,42.3019267,-83.0643043,
10732794733,42.3023466,-83.0653596,
10732794734,42.3023944,-83.0654059,
10732794736,42.302289,-83.0653038,
10732794737,42.3022355,-83.0652519,
10732794738,42.3021774,-83.0651957,
10732794740,42.3025349,-83.0655618,
10732794741,42.3021054,-83.0646115,
10732794742,42.3022176,-83.0647201,
10732794743,42.3021626,-83.0646668,
10732794744,42.3022711,-83.064772,
10732794745,42.3023278,-83.0648268,
10732794746,42.3023841,-83.0648814,
10732794786,42.3021244,-83.0651444,
11567239530,42.2997057,-83.0626337,
11567239531,42.2996091,-83.0625772,
11567239532,42.2988984,-83.0621948,
11567239534,42.2983353,-83.0619353,
11567239553,42.2989969,-83.0619044,
11648987433,42.3022651,-83.0589204,
11648987441,42.3021374,-83.0610698,
11837596239,42.3011054,-83.0731553,
11837596240,42.3004476,-83.071184,
11837596243,42.2997678,-83.0702552,
11837596244,42.2984542,-83.0694178,
11837596245,42.2980788,-83.0691781,
11837596247,42.2969823,-83.0684787,
11837596248,42.2969175,-83.0684333,
11837653036,42.3042225,-83.074245,
