osmid,lat,lng,names
1580167813,43.0081699,-81.2633281,
1580167827,43.008188,-81.2630513,
1580167850,43.0082558,-81.2626919,
1580167882,43.0083089,-81.2627221,
1580167888,43.0083179,-81.2634088,
1580167926,43.0084317,-81.2630249,
1580167953,43.0084922,-81.2628197,
1581713690,43.000548,-81.2688438,
1581713715,43.0005978,-81.2652996,
1583322125,43.0116773,-81.2634201,
1583322373,43.0128738,-81.2653103,
1583322423,43.0129253,-81.2652136,
1583322508,43.0144528,-81.2643418,
1583346956,43.0105994,-81.26441,
1583347023,43.0108299,-81.2639503,
1583347189,43.0113953,-81.2647418,
1583347194,43.011408,-81.2642299,
1583347253,43.0116331,-81.2643172,
1583347273,43.0117393,-81.2641276,
1583347321,43.0129397,-81.2674333,
1583347327,43.0130323,-81.2672669,
1583347333,43.0131402,-81.267073,
1583347335,43.0136484,-81.2661599,
1583425492,43.0135443,-81.2663471,
1605909882,43.0005737,-81.2756348,
1605909920,43.0007162,-81.2759653,
1605909938,43.0007198,-81.276102,
1605909940,43.0007082,-81.2764034,
1605910051,43.0011105,-81.2751753,
1605910075,43.0014594,-81.2783644,
1605910081,43.0015888,-81.2784244,
1605910085,43.0016054,-81.2779111,
1605910087,43.0016842,-81.2784752,
1605910089,43.0017266,-81.2779709,
1605910118,43.0018949,-81.2786958,
1605910134,43.0021176,-81.2766933,
1605910140,43.002224,-81.2792312,
1605910158,43.0023187,-81.2789065,
1605910167,43.0024126,-81.2785848,
1605910182,43.0025016,-81.2852656,
1605910234,43.0026549,-81.2773664,
1605910287,43.002859,-81.2773337,
1605910288,43.0028683,-81.2774968,
1605910349,43.0029832,-81.2772666,
1605910359,43.0030108,-81.2767776,
1605910362,43.0030058,-81.2775316,
1605910364,43.0030954,-81.2767447,
1605910388,43.0030738,-81.2766336,
1605910394,43.0030787,-81.2790095,
1605910480,43.0034085,-81.277747,
1605910521,43.0037032,-81.2766946,
1605910607,43.0041556,-81.2844022,
1605910639,43.0042452,-81.282628,
1605910640,43.0042611,-81.2853611,
1605910743,43.0045184,-81.2827684,
1855196158,43.0043237,-81.2822777,
1959734110,43.0066287,-81.2753639,
2129439604,43.0055486,-81.2751662,
2129439605,43.0055507,-81.2750847,
2138762177,42.997885,-81.276212,
2139279730,43.0141913,-81.267102,
2139279731,43.014307,-81.2669097,
2162084032,43.0102744,-81.2627181,
2173552835,42.9977798,-81.2798716,
2173552840,43.0030585,-81.2767417,
2173552841,43.0030718,-81.2775778,
2173552858,43.0061852,-81.270955,
2173552860,43.0069211,-81.2707171,
2173552861,43.0070381,-81.2707603,
2173552864,43.0113654,-81.273173,
2173552867,43.014574,-81.2835416,
2173552868,43.0147104,-81.2833333,
2230612589,43.0070801,-81.2747022,
2230612592,43.0071006,-81.2748541,
2230612594,43.0072489,-81.2748131,
2230612596,43.0072632,-81.2743858,
2230612598,43.0073107,-81.2745246,
2230612603,43.0073506,-81.2746953,
2230612605,43.0074066,-81.2747777,
2230630506,43.0130453,-81.2740182,
2230633579,43.0136721,-81.2817366,
2230633580,43.0137384,-81.2815158,
2230633584,43.0140415,-81.2819346,
2230633586,43.0141339,-81.2817194,
2452239489,43.0106072,-81.2772028,
2456853086,43.0062836,-81.2749202,
2456853088,43.0062194,-81.2753826,
2456867812,43.0081516,-81.2745905,
2456890723,43.0140254,-81.2863719,
2481295379,43.0077347,-81.2661336,
2481295380,43.0076358,-81.2657371,
2538229307,43.0064652,-81.2752224,
2538229310,43.0067675,-81.2640541,
2538229312,43.0077663,-81.2660455,
2538229314,43.0079198,-81.2663619,
3154911285,43.0033848,-81.2779841,
3154911290,43.0039117,-81.2781457,
3154911292,43.0039622,-81.2779784,
3154911297,43.004014,-81.2782082,
3154939417,43.0047029,-81.2809761,
3154946085,43.0027656,-81.2826512,
3154946088,43.0027899,-81.2825556,
3154961705,43.0036267,-81.2744443,
3154961707,43.0037159,-81.2729214,
3154961708,43.0044501,-81.2740513,
3154961710,43.004489,-81.2745145,
3154961711,43.0044871,-81.2743149,
3154961712,43.0045356,-81.2744936,
3154961719,43.005625,-81.2737707,
3154989148,42.9983443,-81.2788802,
3154989150,42.999227,-81.2798018,
3154989151,42.9993347,-81.2793863,
3154989152,42.999573,-81.278926,
3154992131,43.0024986,-81.2783748,
3154996044,43.0038666,-81.2805911,
3154996045,43.0039369,-81.280372,
3154996048,43.0045227,-81.280919,
3154996049,43.0045287,-81.2808977,
3154996050,43.0045805,-81.280713,
3157210941,43.0026434,-81.2847921,
3157210942,43.0035356,-81.2852105,
3178255962,43.0096663,-81.2667951,
3178255971,43.010441,-81.267149,
3178256003,43.0141073,-81.2679021,
3856002830,43.000459,-81.2687976,
3856002831,43.0007106,-81.2686263,
3856002837,43.0025877,-81.2654935,
3856002840,43.004661,-81.267142,
4093207752,43.0083782,-81.2662634,
4093207754,43.0084948,-81.2660713,
4093207756,43.008569,-81.2662822,
4093207757,43.0086069,-81.2661392,
4093207758,43.0086259,-81.2660676,
4093207761,43.0086627,-81.2658559,
4093207762,43.0087264,-81.265658,
4093207764,43.0087893,-81.265463,
4093207767,43.0088292,-81.2652473,
4093207772,43.0088549,-81.2648,
4093207774,43.0088763,-81.2650598,
4093207778,43.0089181,-81.2646031,
4093207783,43.0090448,-81.2644598,
4093207784,43.0090691,-81.2644409,
4093207787,43.0091515,-81.2663974,
4093209790,43.0093074,-81.2662168,
4093209791,43.0093741,-81.2660028,
4093209792,43.0094329,-81.2658141,
4093209793,43.0094959,-81.2656119,
4093209794,43.0095552,-81.2654215,
4093209796,43.0095732,-81.2647238,
4093209800,43.0096166,-81.2652232,
4093209801,43.0096344,-81.2649667,
4093209803,43.0096506,-81.2650157,
4093209804,43.010488,-81.2647098,
4126297707,43.0018634,-81.2767196,
4126297709,43.0019322,-81.2765228,
4126297711,43.0021076,-81.2763526,
4126297712,43.0021608,-81.276545,
4259563040,43.0130864,-81.2860441,
4259563045,43.0148168,-81.2863125,
4259563046,43.0152573,-81.2857643,
4259563065,43.0127366,-81.2800639,
4259563078,43.0100567,-81.2802804,
4259563079,43.0102856,-81.2794663,
4259563081,43.0098719,-81.2801691,
4259563197,43.0102332,-81.2775837,
4259563199,43.010289,-81.2779744,
4259563200,43.0092646,-81.2780356,
4259563208,43.0106174,-81.2796593,
4259563209,43.0103787,-81.2795205,
4259563217,43.0105305,-81.2796087,
4259563218,43.0110935,-81.2780479,
4259563222,43.0119167,-81.2787745,
4259563223,43.0110005,-81.278733,
4259563224,43.0118001,-81.2791695,
4259563230,43.0124874,-81.278829,
4259563231,43.0119638,-81.2787377,
4259563233,43.0121301,-81.2791157,
4259563236,43.01514,-81.2700227,
4259563237,43.0124825,-81.2720558,
4259563241,43.0129292,-81.2726716,
4259563242,43.0127327,-81.2722817,
4259563244,43.0131951,-81.2729207,
4259563248,43.0125134,-81.2732097,
4259563252,43.0119804,-81.2718262,
4259563253,43.0121433,-81.2716657,
4259563255,43.0126734,-81.2730099,
4259563256,43.0130301,-81.2733907,
4259563257,43.0131336,-81.2731845,
4259563258,43.0128074,-81.2728328,
4259563259,43.0123158,-81.2716296,
4259563261,43.0079146,-81.2693721,
4259563266,43.0085588,-81.2696485,
4259563268,43.008321,-81.2698084,
4259563269,43.0084335,-81.2695738,
4259563270,43.0085645,-81.2693636,
4259563276,43.0099725,-81.2700188,
4259563277,43.0102203,-81.2705023,
4259563278,43.0100331,-81.2706691,
4522934214,43.0155137,-81.2693225,
4525265610,43.0034532,-81.2757887,
4525265621,43.0054111,-81.2752589,
4525265622,43.0053879,-81.2756499,
4525265624,43.0054956,-81.2758734,
4525265625,43.0053919,-81.2755814,
4525265626,43.0054302,-81.275585,
4525265627,43.0051901,-81.275636,
4525265628,43.005179,-81.2758556,
4525265629,43.0052115,-81.2752373,
4525265630,43.0051842,-81.2757526,
4525265635,43.0053034,-81.2754887,
4525265638,43.0051989,-81.2754721,
4525265640,43.0053026,-81.2752472,
4525265641,43.0054343,-81.2752373,
4525265644,43.0057072,-81.2753313,
4525265645,43.00571,-81.2752589,
4525265646,43.0056591,-81.2752499,
4525265652,43.005737,-81.2755331,
4525265656,43.0055948,-81.2756492,
4525265660,43.0059429,-81.2752756,
4525265665,43.0062521,-81.2755147,
4525265667,43.0057295,-81.274986,
4525265671,43.0061334,-81.2747333,
4525265673,43.0062522,-81.2744604,
4525265675,43.0063181,-81.2741862,
4525265684,43.0059098,-81.2740305,
4525265686,43.0065316,-81.2740643,
4525265989,43.0065708,-81.2741874,
4525265991,43.0064126,-81.2752771,
4525265992,43.0064358,-81.2752809,
4525265993,43.0093744,-81.2741932,
4525266037,43.0081814,-81.2747894,
4525266046,43.0101188,-81.2734054,
4525266049,43.0098914,-81.2741773,
4525266050,43.0096358,-81.2742298,
4525266051,43.0096556,-81.2743842,
4525266065,43.0098514,-81.2757007,
4525266069,43.0101494,-81.2760701,
4525266075,43.0096686,-81.2759813,
4525266078,43.0094263,-81.2760765,
4525266080,43.008999,-81.2761533,
4525266083,43.010129,-81.2762136,
4525266087,43.0101717,-81.2770997,
4525266088,43.0097893,-81.2770604,
4525266096,43.0101875,-81.2769169,
4525266121,43.0090615,-81.2761369,
4525266201,43.0094362,-81.2719262,
4525266210,43.0094444,-81.2724608,
4525266211,43.0093399,-81.2728415,
4525266214,43.0091981,-81.27257,
4525266223,43.0091194,-81.2727472,
4525266274,43.0076128,-81.2665785,
4525266294,43.0079955,-81.2694053,
4525266295,43.0080523,-81.2697277,
4525266298,43.0083568,-81.2697337,
4525266303,43.0079332,-81.2702259,
4525266306,43.0078374,-81.2697625,
4525266307,43.0080959,-81.2700188,
4525266316,43.0097207,-81.2696993,
4525266320,43.0103865,-81.2703793,
4525266325,43.0104154,-81.2699387,
4525266326,43.0103299,-81.2700938,
4525266334,43.0107208,-81.2705602,
4525266335,43.0111397,-81.2701493,
4525266338,43.0102537,-81.2700309,
4525266341,43.0097041,-81.2695358,
4525266345,43.009026,-81.2695174,
4525266348,43.0087734,-81.2695646,
4525266356,43.0097456,-81.2691556,
4525266357,43.0097407,-81.2692009,
4525266360,43.0092603,-81.2687461,
4525266361,43.0101876,-81.2701597,
4525266362,43.0102595,-81.2702386,
4688973498,43.0138154,-81.2767339,
4688973499,43.0138737,-81.2763773,
4691453038,43.0016874,-81.2779516,
4691453039,43.0015449,-81.2784032,
4691453041,43.0005909,-81.2815114,
4691453042,43.0000666,-81.2832633,
4691453044,42.9994208,-81.2854117,
4691453049,43.0002379,-81.2826909,
4740777782,43.0115319,-81.263253,
4740777784,43.0115929,-81.2635839,
4740777790,43.0114689,-81.2641757,
4740777791,43.0115325,-81.2639143,
4740785857,43.0124744,-81.2671863,
4740785858,43.0124975,-81.2668334,
4740785859,43.0125648,-81.2666084,
4740785860,43.0133308,-81.2661015,
4740790184,43.0084621,-81.2633577,
4803611875,42.998538,-81.2856697,
4951863283,43.00803,-81.2700362,
4957064343,43.0079128,-81.2730229,
4958210450,43.0131745,-81.2676296,
4962578634,43.0088494,-81.2737844,
4962578635,43.008891,-81.2737752,
4962578638,43.0088971,-81.2735932,
4962578641,43.008901,-81.2734296,
4962578645,43.0091153,-81.2733445,
4962578646,43.0092109,-81.2732065,
