osmid,lat,lng,names
4636505004,43.5365716,-80.2265663,
4636506103,43.5361056,-80.2289093,
4636506104,43.5367064,-80.2281012,
4636506105,43.5366632,-80.2278413,
4636506112,43.5359448,-80.2288153,
4636506114,43.5365378,-80.2276596,
4636506115,43.5357926,-80.2287077,
4636506116,43.5362861,-80.2276942,
4636506117,43.5364285,-80.227507,
4636506118,43.5358843,-80.2282483,
4636506119,43.5356631,-80.2285446,
4636506120,43.5359984,-80.2284098,
4636506121,43.5357663,-80.2280882,
4636506123,43.5361741,-80.2275371,
4636506125,43.5363987,-80.2278543,
4636510484,43.5370884,-80.2272602,
4636510485,43.5371969,-80.2273074,
4636510487,43.5371069,-80.227528,
4636510794,43.5370633,-80.2272966,
4636510795,43.5367899,-80.227673,
4636510798,43.5369036,-80.2275152,
4636510800,43.5369995,-80.2273784,
4636511751,43.5361762,-80.2258014,
4636511753,43.5362919,-80.2256371,
4636511754,43.5365421,-80.2259943,
4636511755,43.5364068,-80.225479,
4636511756,43.5366597,-80.2258305,
4636511758,43.5365238,-80.225348,
4636511759,43.5360308,-80.2260109,
4636513447,43.5342926,-80.2271139,
4636513448,43.5344047,-80.2272781,
4636513449,43.5342554,-80.2274736,
4636513450,43.5345193,-80.2274413,
4636513451,43.5343705,-80.2276383,
4636513453,43.53463,-80.2275987,
4636513455,43.5347496,-80.2277644,
4636522942,43.5334623,-80.2287322,
4636522943,43.5336163,-80.2289672,
4636522945,43.5337203,-80.2292881,
4636523898,43.5334427,-80.2311315,
4636523903,43.5335111,-80.2323359,
4636523904,43.5337181,-80.2320572,
4636523911,43.5331638,-80.2314991,
4636523913,43.5330326,-80.2313202,
4636523914,43.5335236,-80.2320035,
4636523920,43.5338592,-80.2330269,
4636526390,43.5356612,-80.2257308,
4636527111,43.5328801,-80.2263965,
4636527112,43.5330913,-80.226682,
4636527113,43.5325688,-80.2262901,
4636527114,43.5327609,-80.2265578,
4779529925,43.5297509,-80.2258286,
4779529926,43.530093,-80.2263242,
4779529928,43.5298873,-80.2264143,
4779529929,43.5298532,-80.2264557,
4779529930,43.5298134,-80.2265284,
4781314797,43.5333041,-80.233119,
4781314798,43.5329169,-80.2336486,
4873749961,43.5288499,-80.2244629,
4902129808,43.5318064,-80.2219505,
4902129809,43.5360813,-80.2196555,
4902129810,43.5375973,-80.2143334,
4902129811,43.538524,-80.2151329,
4902129812,43.5310053,-80.2267308,
4902129813,43.54048,-80.2153273,
5041821132,43.5404662,-80.2223711,
5041821152,43.5406534,-80.2248839,
5041821517,43.5408076,-80.2219393,
5046256369,43.5301008,-80.2276634,
5046256372,43.5302256,-80.2279752,
5046256381,43.5301712,-80.2280599,
5046256383,43.5302921,-80.2280515,
5200646648,43.5399999,-80.2218813,
5217174968,43.5351484,-80.2194541,
5257594047,43.5321424,-80.2322498,
5398698952,43.5303958,-80.2303515,
5398698955,43.5293658,-80.2309464,
5412869447,43.5313566,-80.231634,
5412869450,43.5319664,-80.2325008,
5412869451,43.5302568,-80.2317609,
5412869457,43.5298702,-80.2313948,
5412869462,43.5305204,-80.2304945,
5412869463,43.531119,-80.2319418,
5412869469,43.5298695,-80.23538,
5412869471,43.5267621,-80.2291708,
5412869472,43.5279441,-80.2307685,
5412869473,43.5267149,-80.2294624,
5412869478,43.5278156,-80.2309331,
5412883549,43.5285605,-80.2256188,
5412883550,43.5277137,-80.2262948,
5412883552,43.5284831,-80.2252402,
5412883553,43.5287972,-80.2248021,
5412883554,43.5288906,-80.2247838,
5412883555,43.528689,-80.2245038,
5412883557,43.5295351,-80.2242132,
5412883568,43.5234837,-80.2323842,
5412883569,43.5232346,-80.2320496,
6059279390,43.5388742,-80.2266364,
6059279405,43.5382656,-80.2250637,
