u,v,length
404025812,1942197475,16.131232146627607
404025812,404025816,19.1686688092583
404025816,404025810,41.3094080461083
404025816,404025804,17.666743085296375
404025816,404025820,28.39229801260676
404025816,404025812,19.1686688092583
404025816,1942197482,48.093124398406104
404025820,2621710349,50.70655965660904
404025820,404025321,31.697780568386513
404025820,404025816,28.39229801260676
404025820,11895607128,22.354094877415047
404025824,404025324,28.727469716481096
404025824,1942197484,16.71464739441917
404025824,12501959800,27.324034523591852
404025824,1942197491,29.97012014760538
404025824,1942197485,19.470073554200958
404025824,2621710421,48.920876314436356
404025829,2621710364,4.57684010520333
404025829,1942197485,37.692261485073274
404025829,404025348,39.849204881608316
1388847970,3650925297,39.07928331005492
1389063899,1940949968,4.835502181538512
1389063899,2626629570,14.948644990653785
1389063899,1389063901,11.680393998514115
1389063900,13018144471,10.363916377173615
1389063900,2626629568,9.094241408272444
1389063900,11897592238,14.121872266902617
1389063901,2626629570,12.77076319682307
1389063901,1389063899,11.680393998514115
1389063901,1389063902,65.50907296106634
1389063902,1389063901,65.50907296106634
1389063902,1389063925,82.49410126540694
1389063902,2651477824,27.77683031423587
1389063902,2651477860,81.19593428121883
1389063925,2626629620,29.857371536354524
1389063925,1389063902,82.49410126540695
1389063925,1389063946,56.51127077496765
1389063946,1389063925,56.51127077496765
1389063946,1940950031,48.724847732093046
1389063946,9647551604,108.55180141497503
1620906431,12501209534,1.2238158630078084
1620906455,2145282925,13.437670366552084
1620906455,2145282908,14.303986440086225
1620906455,2794184040,16.481062729877905
1620906557,1620906577,33.400280861239565
1620906557,2145282920,24.29782145875732
1620906557,2586023148,24.085765894947492
1620906561,2586023148,20.045289763868798
1620906561,11895607163,20.936339548351285
1620906561,404025318,40.19570429834709
1620906561,2794098824,56.03294275694563
1620906577,1620906557,33.400280861239565
1620906577,2621710321,20.8152775761749
1620906577,2621710327,6.932499494186359
1620906596,2586023145,95.61464452389455
1620906596,2050944873,50.3285216392105
1620906596,1942218773,57.76107066030376
1637393712,2586023154,5.885607087964368
1637393712,2586023147,16.590132620953785
1637393712,2586023145,29.240676030124916
1637393721,213866380,37.45855026758129
1637393721,213866386,14.494747252248679
1637393721,331199572,16.32456750663285
1637393723,2586023173,6.522433154456671
1637393723,2586023176,18.213570906364332
1637393723,8268778285,3.9480216059455877
1685278632,9271249539,12.700222348212758
1685278632,1838278065,26.003864761115715
1685278632,7439929465,27.39156345414085
1685278632,8281603892,30.029593318768423
1685278632,9271249596,11.69343949825538
1685278633,3153682320,11.255780924198348
1685278633,89186832,10.709191938301771
1685278633,213904533,8.174416985187117
1685278633,1685278634,11.409542673694736
1685278634,2651471708,8.304956390451443
1685278634,1685278633,11.409542673694736
1685278634,89186283,10.731315611170208
1685278634,284056480,148.97803604882355
1685278635,2609993875,9.875797961352644
1685278635,3161459543,17.786935988885215
1685278635,89186531,22.104337971335784
1685278635,3161459542,23.076150460312498
1685278636,1685278637,197.51197878875084
1685278636,89187054,30.64202817170665
1685278636,3198041744,42.70300521529538
1685278637,9491383461,10.730640588880998
1685278637,3785518082,8.608261038600752
1685278637,3785518081,13.65047536620862
1685278637,1685278636,197.51197878875084
1685278638,4405237819,6.622498079902518
1685278638,89188022,37.55258564247637
1685278638,9491381693,13.57301735090661
1685278638,3178247348,55.416832306699405
1685278639,3178247348,7.969958478887966
1685278639,3178247350,11.30358731774949
1685278639,3785518081,152.18947881155404
1685278639,89188323,20.337337993655776
1838278065,3153682320,27.62455490161759
1838278065,1685278632,26.003864761115715
1838278065,1838278071,20.885908753737027
1838278071,3153644290,4.884436203506321
1838278071,213904528,43.84347367925883
1838278071,1838278065,20.885908753737027
1838278071,4040326820,10.644050946467246
1838278369,1838278397,22.898486088032485
1838278369,1838278374,21.964617152661646
1838278369,2050944873,21.373033866853472
1838278374,2621710375,9.087481416875201
1838278374,1838278369,21.964617152661646
1838278374,1838278397,27.750015800956724
1838278397,1838278374,27.750015800956724
1838278397,1838278369,22.89848608803248
1838278397,2045814016,31.724271151701366
1852980692,9647551604,81.72735824890052
1852980692,1940950214,33.15507690325091
1940500286,331199702,73.24792476968894
1940500286,1940950214,113.15283699324966
1940500286,2407447516,22.98291205760723
1940949871,9220391689,8.700072658927283
1940949871,2145287652,20.607069172416292
1940949871,2626629479,8.091419391676366
1940949876,2626629479,2.358854687595826
1940949876,12506571244,4.3520687232001825
1940949876,1940949883,15.890850550453461
1940949883,1940949876,15.890850550453461
1940949883,1940949915,18.35756315205893
1940949883,2626629539,22.958924113099286
1940949915,2626629488,4.520906988047637
1940949915,1940949883,18.35756315205893
1940949915,1940949939,18.947924719404362
1940949924,11887714655,5.889844551608098
1940949924,2626629509,8.754643898210082
1940949924,8353797831,92.33424110042782
1940949936,2626629534,5.209852741361411
1940949936,2626629516,24.31104572148629
1940949936,2626629519,20.16530758996949
1940949937,1940949940,4.781943918994753
1940949937,2626629519,12.0418148669224
1940949937,2626629515,20.918830423167677
1940949939,1940949915,18.947924719404362
1940949939,9432478212,57.644199529475756
1940949939,2626629509,61.125673110714914
1940949940,1940949937,4.781943918994753
1940949940,2626629534,31.70879894060773
1940949940,1940949968,7.8868998369970145
1940949968,1389063899,4.835502181538512
1940949968,2626629534,36.379730535461796
1940949968,1940949940,7.886899836997014
1940950006,2626629662,9.938479315211618
1940950006,12530005900,37.38571969779259
1940950006,2626629677,76.111097501476
1940950031,2626629620,58.36953055064022
1940950031,36182488,53.102498916643285
1940950031,1389063946,48.72484773209303
1940950214,9647551607,11.360357270235587
1940950214,1852980692,33.15507690325091
1940950214,1940500286,113.15283699324965
1942197466,404025793,19.173948145309975
1942197466,404025801,73.02481464772598
1942197466,1942197473,45.881800703472656
1942197473,404025801,48.98112272488832
1942197473,4631140788,24.123384775700046
1942197473,1942197466,45.88180070347266
1942197475,404025812,16.131232146627607
1942197475,404025355,27.096454821826356
1942197475,404025348,35.344011611288764
1942197482,404025816,48.093124398406104
1942197482,1942197484,22.64460062075086
1942197482,2621710349,2.3087507851117426
1942197482,404025810,24.407183577236356
1942197484,404025824,16.71464739441917
1942197484,12501959800,18.016902459443873
1942197484,1942197482,22.64460062075086
1942197484,404025324,28.335871523372035
1942197485,404025824,19.470073554200958
1942197485,404025348,23.860487996358568
1942197485,404025829,37.692261485073274
1942197488,3857668571,9.5221554768215
1942197488,404025324,13.39022246001523
1942197488,1942197489,17.68693270536422
1942197488,2621710411,20.63615199603358
1942197489,1942197491,12.601592754164106
1942197489,1942197488,17.68693270536422
1942197489,404025324,22.061985835962027
1942197491,404025824,29.97012014760538
1942197491,1942197489,12.601592754164106
1942197491,9484563414,17.6803909100898
1942218768,249640167,13.324014033908748
1942218768,213866386,46.7374800842347
1942218768,213866386,51.09868851061413
1942218773,1620906596,57.76107066030376
1942218773,2621710327,13.071349069577096
1942218773,3220826938,27.713691939785626
1942218784,1942218790,8.403947430038968
1942218784,12502535099,5.038064368583257
1942218784,31467110,8.904390435583307
1942218784,2626629273,70.79181120946096
1942218790,31467110,7.739428839870118
1942218790,12502535100,5.986188098023848
1942218790,1942218784,8.403947430038968
1942218790,2626629276,68.92578243753914
1942234323,2609993875,41.57390594995093
1942234323,2609993880,31.961533108551045
1942234323,9203130528,17.015597245121917
1942234326,9272873075,12.446972214489001
1942234326,4040326925,10.093170303272077
1942234326,4040326921,9.470757427056375
1942234326,9203130528,8.723316804606645
2045806346,2626629298,1.873811449969707
2045806346,2617946214,19.81274633526322
2045806346,2050938677,24.465621691271583
2045814003,9484563414,27.523304338121147
2045814003,2045814024,10.579609126434493
2045814003,9484576026,9.905579020153386
2045814005,2045814011,31.907852122664366
2045814005,2145287654,20.731570782065553
2045814005,9220391690,4.126894876115286
2045814005,404025368,31.06768499687064
2045814011,2407447517,6.191504171445549
2045814011,13533665513,5.31838684283631
2045814011,2045814005,31.907852122664366
2045814011,2145287654,37.75146514362417
2045814011,12507578118,18.49433660972322
2045814012,10160910240,56.98907518004859
2045814012,2617946227,32.70583921841844
2045814012,11887729573,41.789005956004075
2045814016,2617946217,31.670163259868083
2045814016,2621710415,5.397391396453956
2045814016,1838278397,31.724271151701366
2045814020,2407447517,32.604430833249104
2045814020,2045814024,30.903331501085297
2045814020,11887729573,3.0179991426804995
2045814024,2045814020,30.903331501085297
2045814024,2045814003,10.579609126434493
2045814024,13533665513,18.102461583661537
2050938672,2621710411,4.2485265977
2050938676,2617946215,6.16353541471297
2050938677,2045806346,24.465621691271583
2050944873,2627422474,9.505034319065249
2050944873,1838278369,21.373033866853472
2050944873,1620906596,50.32852163921051
2050950353,2609993963,11.53440661327299
2050950353,2050950356,33.24227384282382
2050950353,2050950360,16.149249271372863
2050950356,2050950373,34.37480781223815
2050950356,2652125683,16.385090277457326
2050950356,2050950353,33.24227384282382
2050950360,2652125683,32.32681889416073
2050950360,2609994026,12.67894009206976
2050950360,2050950353,16.149249271372863
2050950362,2050950386,54.93785850954481
2050950362,2050950372,20.5353676294692
2050950362,2609993948,1.435431974309677
2050950364,2609993924,8.771161663515903
2050950364,2609993944,15.22875841738845
2050950364,12507462590,33.43100750814742
2050950366,2652125683,42.154527408828905
2050950366,2050950373,18.859964429858827
2050950366,2050950384,17.91827348167891
2050950368,12502460709,17.903743561919875
2050950368,2050950370,19.848522325837713
2050950368,9825388137,38.75303885139633
2050950370,2652125689,43.81911016229493
2050950370,2050950384,18.059040790326208
2050950370,2050950368,19.848522325837713
2050950372,2050950377,62.93380535512345
2050950372,2050950362,20.5353676294692
2050950372,2609993963,9.711326408729422
2050950373,2609993958,11.280218979943594
2050950373,2050950356,34.37480781223815
2050950373,2050950366,18.859964429858827
2050950377,2050950372,62.93380535512345
2050950377,2050950386,20.778884586654886
2050950377,2609993958,11.28022280141915
2050950378,2652125689,19.454243857193408
2050950378,2609994062,25.899521155440105
2050950378,9825388137,7.961125682383834
2050950378,3220820576,30.00162391695192
2050950381,2652125689,31.519483521930063
2050950381,2609994052,10.447023011045784
2050950381,2050950382,17.878825440463135
2050950382,2652125687,31.535291767283375
2050950382,2050950381,17.878825440463135
2050950382,2609994026,5.318827129582473
2050950384,2652125687,43.4867956034305
2050950384,2050950370,18.059040790326208
2050950384,2050950366,17.91827348167891
2050950386,2050950362,54.93785850954481
2050950386,2050950377,20.778884586654886
2050950386,2609993942,23.11126552205461
2145282906,2626629546,13.398750827534318
2145282906,13714990021,37.3095457955402
2145282906,2145287656,35.397393296527255
2145282908,12506537152,28.475974324248007
2145282908,2145282925,11.545296015796776
2145282908,12501209542,19.544393683495752
2145282908,1620906455,14.303986440086225
2145282920,12501209542,9.758687782778711
2145282920,12501209533,32.96095635848627
2145282920,1620906557,24.29782145875732
2145282925,2586023081,19.481578550077447
2145282925,1620906455,13.437670366552084
